Cluster,ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue
1,BP,GO:0001570,vasculogenesis,19/2072,82/14849,0.0163337394671312,0.0573402487617537,0.0394723542354568
1,BP,GO:0042310,vasoconstriction,19/2072,82/14849,0.0163337394671312,0.0573402487617537,0.0394723542354568
1,BP,GO:0031331,positive regulation of cellular catabolic process,57/2072,310/14849,0.0165618010618036,0.0580914989874189,0.0399895060732546
1,BP,GO:0010171,body morphogenesis,14/2072,55/14849,0.0165995846105984,0.0580914989874189,0.0399895060732546
1,BP,GO:0019080,viral gene expression,14/2072,55/14849,0.0165995846105984,0.0580914989874189,0.0399895060732546
1,BP,GO:0055021,regulation of cardiac muscle tissue growth,14/2072,55/14849,0.0165995846105984,0.0580914989874189,0.0399895060732546
1,BP,GO:0045137,development of primary sexual characteristics,34/2072,169/14849,0.016602243002034,0.0580914989874189,0.0399895060732546
1,BP,GO:0002374,cytokine secretion involved in immune response,6/2072,16/14849,0.0167896485614726,0.0585167018862573,0.040282210758137
1,BP,GO:0010224,response to UV-B,6/2072,16/14849,0.0167896485614726,0.0585167018862573,0.040282210758137
1,BP,GO:0010874,regulation of cholesterol efflux,6/2072,16/14849,0.0167896485614726,0.0585167018862573,0.040282210758137
1,BP,GO:0030574,collagen catabolic process,6/2072,16/14849,0.0167896485614726,0.0585167018862573,0.040282210758137
1,BP,GO:0036314,response to sterol,6/2072,16/14849,0.0167896485614726,0.0585167018862573,0.040282210758137
1,BP,GO:0097205,renal filtration,6/2072,16/14849,0.0167896485614726,0.0585167018862573,0.040282210758137
1,BP,GO:0006775,fat-soluble vitamin metabolic process,8/2072,25/14849,0.0169140643637214,0.058796509454841,0.0404748270042016
1,BP,GO:0015804,neutral amino acid transport,8/2072,25/14849,0.0169140643637214,0.058796509454841,0.0404748270042016
1,BP,GO:0033158,regulation of protein import into nucleus, translocation,8/2072,25/14849,0.0169140643637214,0.058796509454841,0.0404748270042016
1,BP,GO:0071353,cellular response to interleukin-4,8/2072,25/14849,0.0169140643637214,0.058796509454841,0.0404748270042016
1,BP,GO:0016202,regulation of striated muscle tissue development,27/2072,128/14849,0.0170896925600049,0.0593682996429377,0.0408684406584898
1,BP,GO:0098773,skin epidermis development,20/2072,88/14849,0.0172077982829015,0.0597099529961706,0.0411036308168126
1,BP,GO:0008015,blood circulation,68/2072,380/14849,0.0172104499534843,0.0597099529961706,0.0411036308168126
1,BP,GO:1903524,positive regulation of blood circulation,16/2072,66/14849,0.0173524728240973,0.0601635183341668,0.0414158598719166
1,BP,GO:0000041,transition metal ion transport,18/2072,77/14849,0.0174852961523822,0.0604666730668687,0.0416245480317305
1,BP,GO:0044344,cellular response to fibroblast growth factor stimulus,18/2072,77/14849,0.0174852961523822,0.0604666730668687,0.0416245480317305
1,BP,GO:1903825,organic acid transmembrane transport,18/2072,77/14849,0.0174852961523822,0.0604666730668687,0.0416245480317305
1,BP,GO:1905039,carboxylic acid transmembrane transport,18/2072,77/14849,0.0174852961523822,0.0604666730668687,0.0416245480317305
1,BP,GO:0006869,lipid transport,48/2072,255/14849,0.0176411032315572,0.060788756951923,0.0418462667978493
1,BP,GO:0071496,cellular response to external stimulus,40/2072,206/14849,0.017731001945607,0.060788756951923,0.0418462667978493
1,BP,GO:0046822,regulation of nucleocytoplasmic transport,24/2072,111/14849,0.0177438224023265,0.060788756951923,0.0418462667978493
1,BP,GO:0010878,cholesterol storage,5/2072,12/14849,0.0177837628238033,0.060788756951923,0.0418462667978493
1,BP,GO:0014857,regulation of skeletal muscle cell proliferation,5/2072,12/14849,0.0177837628238033,0.060788756951923,0.0418462667978493
1,BP,GO:0019934,cGMP-mediated signaling,5/2072,12/14849,0.0177837628238033,0.060788756951923,0.0418462667978493
1,BP,GO:0030449,regulation of complement activation,5/2072,12/14849,0.0177837628238033,0.060788756951923,0.0418462667978493
1,BP,GO:0031269,pseudopodium assembly,5/2072,12/14849,0.0177837628238033,0.060788756951923,0.0418462667978493
1,BP,GO:0032490,detection of molecule of bacterial origin,5/2072,12/14849,0.0177837628238033,0.060788756951923,0.0418462667978493
1,BP,GO:0042359,vitamin D metabolic process,5/2072,12/14849,0.0177837628238033,0.060788756951923,0.0418462667978493
1,BP,GO:0046473,phosphatidic acid metabolic process,5/2072,12/14849,0.0177837628238033,0.060788756951923,0.0418462667978493
1,BP,GO:0060068,vagina development,5/2072,12/14849,0.0177837628238033,0.060788756951923,0.0418462667978493
1,BP,GO:0060396,growth hormone receptor signaling pathway,5/2072,12/14849,0.0177837628238033,0.060788756951923,0.0418462667978493
1,BP,GO:0070102,interleukin-6-mediated signaling pathway,5/2072,12/14849,0.0177837628238033,0.060788756951923,0.0418462667978493
1,BP,GO:0071378,cellular response to growth hormone stimulus,5/2072,12/14849,0.0177837628238033,0.060788756951923,0.0418462667978493
1,BP,GO:0071803,positive regulation of podosome assembly,5/2072,12/14849,0.0177837628238033,0.060788756951923,0.0418462667978493
1,BP,GO:0090192,regulation of glomerulus development,5/2072,12/14849,0.0177837628238033,0.060788756951923,0.0418462667978493
1,BP,GO:2000257,regulation of protein activation cascade,5/2072,12/14849,0.0177837628238033,0.060788756951923,0.0418462667978493
1,BP,GO:0014014,negative regulation of gliogenesis,12/2072,45/14849,0.0178421602617189,0.0608712368980153,0.0419030450246582
1,BP,GO:0030850,prostate gland development,12/2072,45/14849,0.0178421602617189,0.0608712368980153,0.0419030450246582
1,BP,GO:0090183,regulation of kidney development,12/2072,45/14849,0.0178421602617189,0.0608712368980153,0.0419030450246582
1,BP,GO:0035329,hippo signaling,9/2072,30/14849,0.01790951846047,0.061061947457354,0.0420343279353051
1,BP,GO:0003170,heart valve development,11/2072,40/14849,0.0182052137675009,0.0619512031717831,0.0426464811317744
1,BP,GO:0042307,positive regulation of protein import into nucleus,11/2072,40/14849,0.0182052137675009,0.0619512031717831,0.0426464811317744
1,BP,GO:1902373,negative regulation of mRNA catabolic process,11/2072,40/14849,0.0182052137675009,0.0619512031717831,0.0426464811317744
1,BP,GO:0030857,negative regulation of epithelial cell differentiation,10/2072,35/14849,0.018274212983458,0.0621066843041122,0.0427535125183615
1,BP,GO:2001024,negative regulation of response to drug,10/2072,35/14849,0.018274212983458,0.0621066843041122,0.0427535125183615
1,BP,GO:0001654,eye development,54/2072,293/14849,0.0184595154724289,0.062696467783667,0.0431595125432992
1,BP,GO:0031644,regulation of neurological system process,19/2072,83/14849,0.0184933795598955,0.0627714774997983,0.0432111483514824
1,BP,GO:0045834,positive regulation of lipid metabolic process,26/2072,123/14849,0.0185286429843015,0.0628511384235153,0.0432659859963755
1,BP,GO:0046942,carboxylic acid transport,43/2072,225/14849,0.0186294169740938,0.0630463223738082,0.0434003483368503
1,BP,GO:0003279,cardiac septum development,22/2072,100/14849,0.0186335068002905,0.0630463223738082,0.0434003483368503
1,BP,GO:0042303,molting cycle,22/2072,100/14849,0.0186335068002905,0.0630463223738082,0.0434003483368503
1,BP,GO:0042633,hair cycle,22/2072,100/14849,0.0186335068002905,0.0630463223738082,0.0434003483368503
1,BP,GO:0001655,urogenital system development,52/2072,281/14849,0.01902908310931,0.0643438984070513,0.0442935844482669
1,BP,GO:0007043,cell-cell junction assembly,20/2072,89/14849,0.0193713433141805,0.0653370458868138,0.0449772555165966
1,BP,GO:0008584,male gonad development,20/2072,89/14849,0.0193713433141805,0.0653370458868138,0.0449772555165966
1,BP,GO:0090100,positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,20/2072,89/14849,0.0193713433141805,0.0653370458868138,0.0449772555165966
1,BP,GO:0051851,modification by host of symbiont morphology or physiology,14/2072,56/14849,0.0193718394635327,0.0653370458868138,0.0449772555165966
1,BP,GO:0007178,transmembrane receptor protein serine/threonine kinase signaling pathway,50/2072,269/14849,0.0195926461441527,0.0660362227428224,0.0454585606579167
1,BP,GO:0008406,gonad development,33/2072,165/14849,0.0196039227583308,0.0660362227428224,0.0454585606579167
1,BP,GO:0003231,cardiac ventricle development,24/2072,112/14849,0.019685727417862,0.0662698934995494,0.0456194168642146
1,BP,GO:0045117,azole transport,7/2072,21/14849,0.0198700469593875,0.0666378100985375,0.0458726863326591
1,BP,GO:0045736,negative regulation of cyclin-dependent protein serine/threonine kinase activity,7/2072,21/14849,0.0198700469593875,0.0666378100985375,0.0458726863326591
1,BP,GO:0045830,positive regulation of isotype switching,7/2072,21/14849,0.0198700469593875,0.0666378100985375,0.0458726863326591
1,BP,GO:0048266,behavioral response to pain,7/2072,21/14849,0.0198700469593875,0.0666378100985375,0.0458726863326591
1,BP,GO:0070230,positive regulation of lymphocyte apoptotic process,7/2072,21/14849,0.0198700469593875,0.0666378100985375,0.0458726863326591
1,BP,GO:2000637,positive regulation of gene silencing by miRNA,7/2072,21/14849,0.0198700469593875,0.0666378100985375,0.0458726863326591
1,BP,GO:0032535,regulation of cellular component size,63/2072,351/14849,0.0199854649488555,0.0669697706858461,0.0461012041046851
1,BP,GO:0001822,kidney development,43/2072,226/14849,0.0199941649767651,0.0669697706858461,0.0461012041046851
1,BP,GO:0072089,stem cell proliferation,25/2072,118/14849,0.0200917021072046,0.0672541963123703,0.046296999367633
1,BP,GO:0006638,neutral lipid metabolic process,21/2072,95/14849,0.0201298132348636,0.0673394693839224,0.0463557003492251
1,BP,GO:0002011,morphogenesis of an epithelial sheet,13/2072,51/14849,0.0203179658029294,0.0678836612939252,0.0467303156727991
1,BP,GO:0010812,negative regulation of cell-substrate adhesion,13/2072,51/14849,0.0203179658029294,0.0678836612939252,0.0467303156727991
1,BP,GO:0070997,neuron death,62/2072,345/14849,0.0203620089523718,0.0679881865333265,0.0468022696207727
1,BP,GO:0043473,pigmentation,19/2072,84/14849,0.0208676560927234,0.0696328987590002,0.0479344702126627
1,BP,GO:0001974,blood vessel remodeling,12/2072,46/14849,0.0211613862531864,0.070480642089519,0.048518046771286
1,BP,GO:0010524,positive regulation of calcium ion transport into cytosol,12/2072,46/14849,0.0211613862531864,0.070480642089519,0.048518046771286
1,BP,GO:0048066,developmental pigmentation,12/2072,46/14849,0.0211613862531864,0.070480642089519,0.048518046771286
1,BP,GO:0017157,regulation of exocytosis,35/2072,178/14849,0.0211979692904013,0.0704828063626951,0.048519536631538
1,BP,GO:0031960,response to corticosteroid,15/2072,62/14849,0.0212017148807281,0.0704828063626951,0.048519536631538
1,BP,GO:0045669,positive regulation of osteoblast differentiation,15/2072,62/14849,0.0212017148807281,0.0704828063626951,0.048519536631538
1,BP,GO:0048863,stem cell differentiation,32/2072,160/14849,0.0212932260570972,0.0707428938019144,0.0486985777720066
1,BP,GO:0014020,primary neural tube formation,23/2072,107/14849,0.0213294595897293,0.0708191215910702,0.048751052087363
1,BP,GO:0006820,anion transport,73/2072,416/14849,0.0213603057338987,0.0708773781170275,0.0487911551960654
1,BP,GO:0031069,hair follicle morphogenesis,8/2072,26/14849,0.0215168087897936,0.0712193006464659,0.0490265306521286
1,BP,GO:0031646,positive regulation of neurological system process,8/2072,26/14849,0.0215168087897936,0.0712193006464659,0.0490265306521286
1,BP,GO:0044319,wound healing, spreading of cells,8/2072,26/14849,0.0215168087897936,0.0712193006464659,0.0490265306521286
1,BP,GO:0090505,epiboly involved in wound healing,8/2072,26/14849,0.0215168087897936,0.0712193006464659,0.0490265306521286
1,BP,GO:0044057,regulation of system process,75/2072,429/14849,0.0215390655723402,0.071248715353818,0.0490467793914245
1,BP,GO:0006805,xenobiotic metabolic process,11/2072,41/14849,0.0218314030074706,0.0721261913371426,0.049650823559262
1,BP,GO:0010718,positive regulation of epithelial to mesenchymal transition,11/2072,41/14849,0.0218314030074706,0.0721261913371426,0.049650823559262
1,CC,GO:0098552,side of membrane,194/2102,432/14922,5.03521171082198e-56,1.8667080977599e-53,1.51331937509108e-53
1,CC,GO:0009897,external side of plasma membrane,142/2102,254/14922,6.40380136452795e-56,1.8667080977599e-53,1.51331937509108e-53
1,CC,GO:0000323,lytic vacuole,123/2102,382/14922,4.98503223826191e-20,7.26568448726674e-18,5.89020914468315e-18
1,CC,GO:0005764,lysosome,123/2102,382/14922,4.98503223826191e-20,7.26568448726674e-18,5.89020914468315e-18
1,CC,GO:0045121,membrane raft,108/2102,319/14922,1.52156619656434e-19,1.47845515432835e-17,1.19856705659191e-17
1,CC,GO:0098857,membrane microdomain,108/2102,319/14922,1.52156619656434e-19,1.47845515432835e-17,1.19856705659191e-17
1,CC,GO:0098589,membrane region,108/2102,328/14922,1.59039427552121e-18,1.32457123232695e-16,1.07381508226921e-16
1,CC,GO:0005773,vacuole,130/2102,462/14922,1.01721443938348e-15,7.41295022700708e-14,6.00959583267343e-14
1,CC,GO:0042611,MHC protein complex,18/2102,19/14922,7.38407510069748e-15,4.78323975967404e-13,3.87771897100956e-13
1,CC,GO:0043235,receptor complex,101/2102,335/14922,1.50985038811376e-14,8.80242776270323e-13,7.13602972908504e-13
1,CC,GO:0031012,extracellular matrix,105/2102,360/14922,5.04179655641669e-14,2.67215217490085e-12,2.16628387926421e-12
1,CC,GO:0044420,extracellular matrix component,48/2102,117/14922,7.21913495950602e-13,3.50729640116001e-11,2.84332596212123e-11
1,CC,GO:0005911,cell-cell junction,111/2102,411/14922,2.52039835969831e-12,1.13030172592624e-10,9.16322966400438e-11
1,CC,GO:0098636,protein complex involved in cell adhesion,22/2102,34/14922,1.68165783381036e-11,7.00290369365313e-10,5.67717569459286e-10
1,CC,GO:0030055,cell-substrate junction,50/2102,141/14922,1.39105994047847e-10,5.40658630199298e-09,4.38305904052514e-09
1,CC,GO:0005925,focal adhesion,47/2102,129/14922,1.71865433159249e-10,6.26234672074012e-09,5.07681444003307e-09
1,CC,GO:0005578,proteinaceous extracellular matrix,82/2102,293/14922,2.92941009675375e-10,1.00461534494555e-08,8.14430423184169e-09
1,CC,GO:0005924,cell-substrate adherens junction,47/2102,134/14922,7.52110370422503e-10,2.4148777799515e-08,1.95771440498009e-08
1,CC,GO:0001772,immunological synapse,20/2102,33/14922,7.87009911133423e-10,2.4148777799515e-08,1.95771440498009e-08
1,CC,GO:0005604,basement membrane,37/2102,93/14922,8.63955087714748e-10,2.51842908068849e-08,2.04166228623117e-08
1,CC,GO:0098802,plasma membrane receptor complex,52/2102,158/14922,1.29948684235833e-09,3.60762299569004e-08,2.92465961011976e-08
1,CC,GO:0008305,integrin complex,19/2102,31/14922,1.6049672028859e-09,4.25316308764763e-08,3.44799174208501e-08
1,CC,GO:0061702,inflammasome complex,12/2102,14/14922,4.09890994986369e-09,1.03898456555241e-07,8.42293165898763e-08
1,CC,GO:0070161,anchoring junction,76/2102,282/14922,8.14146348830448e-09,1.9232108528898e-07,1.55912552667242e-07
1,CC,GO:0005912,adherens junction,74/2102,272/14922,8.24704482371268e-09,1.9232108528898e-07,1.55912552667242e-07
1,CC,GO:0098797,plasma membrane protein complex,109/2102,457/14922,1.02214481649833e-08,2.29196318468664e-07,1.85806891744028e-07
1,CC,GO:0015629,actin cytoskeleton,103/2102,426/14922,1.22970747236455e-08,2.65525724588345e-07,2.15258734928531e-07
1,CC,GO:0030139,endocytic vesicle,49/2102,154/14922,1.34930374396359e-08,2.80944315260991e-07,2.27758413924682e-07
1,CC,GO:0001726,ruffle,44/2102,133/14922,1.99401439282539e-08,4.00865652074898e-07,3.24977300318912e-07
1,CC,GO:0045335,phagocytic vesicle,31/2102,80/14922,4.12062897885078e-08,8.00775564890002e-07,6.49179793510176e-07
1,CC,GO:0045177,apical part of cell,80/2102,313/14922,4.27309261638908e-08,8.03617095275753e-07,6.51483390410423e-07
1,CC,GO:0009898,cytoplasmic side of plasma membrane,50/2102,165/14922,5.65842298014682e-08,1.0308939366955e-06,8.35734183580895e-07
1,CC,GO:0042101,T cell receptor complex,12/2102,16/14922,6.21747074071897e-08,1.09841983086035e-06,8.90476670680325e-07
1,CC,GO:0098562,cytoplasmic side of membrane,52/2102,179/14922,1.41681208590159e-07,2.4294160178842e-06,1.96950039185701e-06
